Player,Stats_from,Age,MPG,PPG,PER,TOPG,PFG,2017_2018 Salary
Tyler Johnson,2016.0,23.0,23.97222222222222,8.722222222222221,13.8,1.3055555555555556,1.8333333333333333,5.88126
Wesley Johnson,2016.0,28.0,20.825,6.8625,11.0,0.675,2.1625,5.88126
Nikola Jokic,2016.0,20.0,21.6625,9.95,21.5,1.3,2.6,1.471382
Tyus Jones,2016.0,19.0,15.486486486486486,4.216216216216216,11.2,0.8918918918918919,0.8918918918918919,1.471382
DeAndre Jordan,2016.0,27.0,33.74025974025974,12.727272727272727,20.6,1.3896103896103895,2.688311688311688,22.64235
Cory Joseph,2016.0,24.0,25.575,8.4625,12.4,1.275,1.6375,7.63
Frank Kaminsky,2016.0,22.0,21.08641975308642,7.481481481481482,12.5,0.7160493827160493,1.5555555555555556,2.8476
Enes Kanter,2016.0,23.0,20.98780487804878,12.658536585365853,24.0,1.4024390243902438,2.024390243902439,20.566802
Michael Kidd-Gilchrist,2016.0,22.0,29.285714285714285,12.714285714285714,16.9,1.1428571428571428,1.2857142857142858,13.0
Sean Kilpatrick,2016.0,26.0,19.870967741935484,11.129032258064516,15.6,1.0,1.1935483870967742,1.524305
Brandon Knight,2016.0,24.0,35.96153846153846,19.576923076923077,14.7,3.4038461538461537,2.3846153846153846,13.61875
Kyle Korver,2016.0,34.0,30.0125,9.2375,9.7,1.225,2.0125,7.0
Kosta Koufos,2016.0,26.0,19.0,6.782051282051282,15.1,0.6153846153846154,2.371794871794872,8.393
Jeremy Lamb,2016.0,23.0,18.59090909090909,8.787878787878787,15.9,0.7575757575757576,1.5909090909090908,7.0
Shane Larkin,2016.0,23.0,22.44871794871795,7.256410256410256,13.3,1.8717948717948718,1.5512820512820513,1.524305
Joffrey Lauvergne,2016.0,24.0,17.64406779661017,7.88135593220339,15.7,0.9152542372881356,1.9491525423728813,1.524305
Zach LaVine,2016.0,20.0,27.975609756097562,14.024390243902438,14.3,1.8902439024390243,2.3536585365853657,3.202217
Courtney Lee,2016.0,30.0,29.544303797468356,9.632911392405063,11.5,0.9113924050632911,1.6962025316455696,11.74789
Alex Len,2016.0,22.0,23.346153846153847,9.012820512820513,12.4,1.858974358974359,2.948717948717949,4.187599
Kawhi Leonard,2016.0,24.0,33.05555555555556,21.15277777777778,26.0,1.4583333333333333,1.8472222222222223,18.868625
Meyers Leonard,2016.0,23.0,21.852459016393443,8.37704918032787,11.3,1.2622950819672132,3.0,9.904495
Jon Leuer,2016.0,26.0,18.73134328358209,8.462686567164178,16.2,1.1194029850746268,1.8656716417910448,10.497319
Damian Lillard,2016.0,25.0,35.68,25.053333333333335,22.2,3.2266666666666666,2.2,26.153057
Jeremy Lin,2016.0,27.0,26.256410256410255,11.717948717948717,13.8,1.9230769230769231,2.1153846153846154,12.0
Shaun Livingston,2016.0,30.0,19.487179487179485,6.256410256410256,13.8,1.0,1.794871794871795,7.692308
Kevon Looney,2016.0,19.0,4.2,1.8,18.6,0.2,0.4,1.471382
Brook Lopez,2016.0,27.0,33.657534246575345,20.561643835616437,21.7,2.3972602739726026,2.9452054794520546,22.64235
Robin Lopez,2016.0,27.0,27.0609756097561,10.268292682926829,17.6,1.6219512195121952,2.2195121951219514,13.7885
Kevin Love,2016.0,27.0,31.48051948051948,16.025974025974026,19.0,1.844155844155844,2.064935064935065,22.64235
Kyle Lowry,2016.0,29.0,37.02597402597402,21.22077922077922,22.2,2.9220779220779223,2.74025974025974,28.703704
Trey Lyles,2016.0,20.0,17.275,6.1,11.6,0.8125,1.425,2.4414
Shelvin Mack,2016.0,25.0,20.346153846153847,8.615384615384615,13.6,1.8269230769230769,1.3846153846153846,6.0
Ian Mahinmi,2016.0,29.0,25.577464788732396,9.295774647887324,16.6,1.408450704225352,3.0985915492957745,16.661641
Boban Marjanovic,2016.0,27.0,9.407407407407407,5.5,27.7,0.5370370370370371,1.0,7.0
Jarell Martin,2016.0,21.0,14.074074074074074,5.666666666666667,14.0,0.7037037037037037,2.1481481481481484,1.471382
Kevin Martin,2016.0,32.0,19.90909090909091,9.345454545454546,11.5,0.9818181818181818,1.509090909090909,1.360305
Wesley Matthews,2016.0,29.0,33.8974358974359,12.525641025641026,10.9,1.0,2.2948717948717947,17.884176
C.J. McCollum,2016.0,24.0,34.75,20.825,17.7,2.45,2.3375,23.962573
T.J. McConnell,2016.0,23.0,19.82716049382716,6.08641975308642,14.5,1.728395061728395,1.4074074074074074,1.471382
Chris McCullough,2016.0,20.0,15.083333333333334,4.666666666666667,12.2,0.625,1.625,1.471382
K.J. McDaniels,2016.0,22.0,6.351351351351352,2.4054054054054053,10.6,0.4594594594594595,0.8108108108108109,0.1
Doug McDermott,2016.0,24.0,22.97530864197531,9.432098765432098,10.9,0.654320987654321,1.5679012345679013,3.294994
JaVale McGee,2016.0,28.0,10.882352941176471,5.0588235294117645,19.9,0.6176470588235294,1.4411764705882353,2.116955
Ben McLemore,2016.0,22.0,21.220588235294116,7.8088235294117645,8.6,1.4558823529411764,2.0588235294117645,5.2
Josh McRoberts,2016.0,28.0,14.166666666666666,3.5714285714285716,9.9,0.7142857142857143,1.619047619047619,6.021175
Jodie Meeks,2016.0,28.0,14.333333333333334,7.333333333333333,13.5,0.3333333333333333,0.6666666666666666,3.29
Salah Mejri,2016.0,29.0,11.676470588235293,3.676470588235294,16.8,0.6764705882352942,1.588235294117647,1.471382
Jordan Mickey,2016.0,21.0,3.5625,1.3125,15.3,0.0625,0.3125,1.471382
Khris Middleton,2016.0,24.0,36.10126582278481,18.151898734177216,16.8,2.278481012658228,2.5822784810126582,14.1
C.J. Miles,2016.0,28.0,22.875,11.765625,14.0,1.09375,2.21875,7.936509
Patty Mills,2016.0,27.0,20.51851851851852,8.518518518518519,14.6,0.9382716049382716,1.2592592592592593,10.714286
Paul Millsap,2016.0,30.0,32.67901234567901,17.098765432098766,21.3,2.3580246913580245,2.925925925925926,31.269231
Nikola Mirotic,2016.0,24.0,24.939393939393938,11.772727272727273,15.6,1.5454545454545454,2.287878787878788,12.5
Greg Monroe,2016.0,25.0,29.29113924050633,15.316455696202532,21.8,1.6329113924050633,2.0632911392405062,17.884176
Luis Montero,2016.0,22.0,3.5,1.1666666666666667,-2.7,0.3333333333333333,0.08333333333333333,0.05
E'Twaun Moore,2016.0,26.0,21.406779661016948,7.508474576271187,11.4,0.8983050847457628,1.7457627118644068,8.445024
Eric Moreland,2016.0,24.0,6.0,1.0,7.4,0.375,0.5,1.739333
Marcus Morris,2016.0,26.0,35.7,14.1375,12.7,1.75,2.125,5.0
Markieff Morris,2016.0,26.0,25.453125,11.953125,12.2,2.109375,2.875,8.0
Timofey Mozgov,2016.0,29.0,17.44736842105263,6.25,14.6,0.9342105263157895,2.0921052631578947,15.28
Emmanuel Mudiay,2016.0,19.0,30.41176470588235,12.823529411764707,9.9,3.1911764705882355,2.073529411764706,3.38148
Shabazz Muhammad,2016.0,23.0,20.51219512195122,10.524390243902438,15.2,0.8536585365853658,1.146341463414634,1.57723
Mike Muscala,2016.0,24.0,9.416666666666666,3.25,13.6,0.45,1.2,5.0
Larry Nance,2016.0,23.0,20.095238095238095,5.5396825396825395,13.4,0.6507936507936508,1.9682539682539681,1.471382
Shabazz Napier,2016.0,24.0,10.909090909090908,3.690909090909091,9.6,0.8363636363636363,0.6909090909090909,2.36136
Jameer Nelson,2016.0,33.0,26.564102564102566,7.666666666666667,9.5,1.6923076923076923,2.5641025641025643,4.73605
Raul Neto,2016.0,23.0,18.506172839506174,5.8765432098765435,10.2,1.345679012345679,1.5061728395061729,1.471382
Andrew Nicholson,2016.0,26.0,14.696428571428571,6.857142857142857,14.8,0.7321428571428571,1.2321428571428572,2.844429
Joakim Noah,2016.0,30.0,21.896551724137932,4.275862068965517,14.1,1.793103448275862,2.6551724137931036,17.765
Nerlens Noel,2016.0,21.0,29.328358208955223,11.149253731343284,16.2,2.3582089552238807,2.8656716417910446,4.187599
Lucas Nogueira,2016.0,23.0,7.758620689655173,2.2413793103448274,15.6,0.3793103448275862,1.0,2.947305
Dirk Nowitzki,2016.0,37.0,31.52,18.293333333333333,19.0,1.12,2.1466666666666665,5.0
Jusuf Nurkic,2016.0,21.0,17.09375,8.21875,15.9,1.71875,2.84375,2.947305
Johnny O'Bryant,2016.0,22.0,12.984848484848484,3.0303030303030303,7.4,0.4696969696969697,1.5151515151515151,1.524305
Kyle O'Quinn,2016.0,25.0,11.753846153846155,4.753846153846154,17.5,0.9384615384615385,1.646153846153846,4.0875
Jahlil Okafor,2016.0,20.0,30.0188679245283,17.50943396226415,17.1,2.339622641509434,2.641509433962264,4.99512
Victor Oladipo,2016.0,23.0,33.041666666666664,16.01388888888889,16.7,2.125,2.4166666666666665,21.0
Kelly Olynyk,2016.0,24.0,20.217391304347824,9.956521739130435,16.3,1.0724637681159421,2.36231884057971,10.607169
Kelly Oubre,2016.0,20.0,10.65079365079365,3.746031746031746,8.2,0.5396825396825397,1.5873015873015872,2.09304
Zaza Pachulia,2016.0,31.0,26.36842105263158,8.552631578947368,16.2,1.5657894736842106,2.3815789473684212,3.4776
Jabari Parker,2016.0,20.0,31.68421052631579,14.078947368421053,14.8,1.5263157894736843,2.026315789473684,6.782392
Tony Parker,2016.0,33.0,27.5,11.902777777777779,16.2,1.8194444444444444,1.5833333333333333,15.453126
Chandler Parsons,2016.0,27.0,29.491803278688526,13.721311475409836,16.2,1.5573770491803278,1.8688524590163935,23.112004
Patrick Patterson,2016.0,26.0,25.569620253164558,6.8734177215189876,10.6,0.8227848101265823,1.620253164556962,5.192
Chris Paul,2016.0,30.0,32.7027027027027,19.54054054054054,26.2,2.6216216216216215,2.5,24.599495
Cameron Payne,2016.0,21.0,12.24561403508772,4.964912280701754,12.9,0.7719298245614035,1.4035087719298245,2.20344
Elfrid Payton,2016.0,21.0,29.383561643835616,10.657534246575343,13.9,2.4246575342465753,2.1780821917808217,3.33234
Nikola Pekovic,2016.0,30.0,13.0,4.5,6.5,0.75,1.8333333333333333,11.6
Paul Pierce,2016.0,38.0,18.102941176470587,6.132352941176471,8.2,0.8529411764705882,1.8970588235294117,1.09608
Tibor Pleiss,2016.0,26.0,6.833333333333333,2.0,3.5,0.6666666666666666,1.5833333333333333,0.5
Mason Plumlee,2016.0,25.0,25.414634146341463,9.134146341463415,17.2,1.8780487804878048,3.0853658536585367,14.041096
Miles Plumlee,2016.0,27.0,14.262295081967213,5.147540983606557,17.4,0.6557377049180327,1.1967213114754098,12.5
Otto Porter,2016.0,22.0,30.346666666666668,11.613333333333333,14.5,0.9333333333333333,2.1733333333333333,24.77325
Bobby Portis,2016.0,20.0,17.774193548387096,7.032258064516129,13.8,0.8709677419354839,1.6129032258064515,1.51632
Kristaps Porzingis,2016.0,20.0,28.430555555555557,14.277777777777779,17.7,1.6805555555555556,2.8472222222222223,4.5036
Dwight Powell,2016.0,24.0,14.376811594202898,5.782608695652174,16.8,0.5797101449275363,1.710144927536232,9.003125
Norman Powell,2016.0,22.0,14.795918367346939,5.571428571428571,13.3,0.6530612244897959,1.2040816326530612,1.471382
Ronnie Price,2016.0,32.0,19.532258064516128,5.338709677419355,9.6,1.1290322580645162,2.596774193548387,2.442455
Julius Randle,2016.0,21.0,28.22222222222222,11.345679012345679,13.9,1.8395061728395061,2.9876543209876543,4.149242
Zach Randolph,2016.0,34.0,29.647058823529413,15.294117647058824,18.3,1.5441176470588236,2.1470588235294117,12.307692
J.J. Redick,2016.0,31.0,27.96,16.346666666666668,17.5,1.04,1.8,23.0
Willie Reed,2016.0,25.0,10.923076923076923,4.666666666666667,19.2,0.41025641025641024,1.205128205128205,1.57723
Josh Richardson,2016.0,22.0,21.28846153846154,6.5576923076923075,11.4,0.6730769230769231,2.0576923076923075,1.471382
Austin Rivers,2016.0,23.0,21.850746268656717,8.850746268656716,11.1,0.9104477611940298,2.044776119402985,11.825
Andre Roberson,2016.0,24.0,22.185714285714287,4.814285714285714,10.2,0.5,1.9,9.259259
Glenn Robinson,2016.0,22.0,11.28888888888889,3.8,11.4,0.4,0.4666666666666667,1.524305
Rajon Rondo,2016.0,29.0,35.236111111111114,11.930555555555555,16.9,3.861111111111111,2.4305555555555554,3.3
Derrick Rose,2016.0,27.0,31.772727272727273,16.363636363636363,13.5,2.6515151515151514,1.2727272727272727,2.116955
Terrence Ross,2016.0,24.0,23.931506849315067,9.863013698630137,12.9,0.6301369863013698,1.643835616438356,10.5
Terry Rozier,2016.0,21.0,7.9743589743589745,1.8461538461538463,5.0,0.48717948717948717,0.5897435897435898,1.98852
Ricky Rubio,2016.0,25.0,30.56578947368421,10.078947368421053,17.6,2.539473684210526,2.6447368421052633,14.275
Brandon Rush,2016.0,30.0,14.652777777777779,4.236111111111111,10.1,0.4583333333333333,0.7916666666666666,0.119602
D'Angelo Russell,2016.0,19.0,28.2375,13.175,13.2,2.45,1.775,5.56236
Dennis Schroder,2016.0,22.0,20.2625,10.9875,15.5,2.2875,1.725,15.5
Mike Scott,2016.0,27.0,15.28,6.1866666666666665,14.0,0.56,1.36,1.709538
Thabo Sefolosha,2016.0,31.0,23.44,6.4,12.4,0.9066666666666666,1.4533333333333334,5.25
Ramon Sessions,2016.0,29.0,20.329268292682926,9.878048780487806,15.9,1.4024390243902438,1.2439024390243902,2.328652
Iman Shumpert,2016.0,25.0,24.37037037037037,5.7592592592592595,8.4,1.0555555555555556,2.2037037037037037,10.337079
Jonathon Simmons,2016.0,26.0,14.781818181818181,6.0181818181818185,11.9,0.9636363636363636,1.8727272727272728,6.3
Kyle Singler,2016.0,27.0,14.367647058823529,3.3970588235294117,6.6,0.47058823529411764,1.7647058823529411,4.6665
Marcus Smart,2016.0,21.0,27.327868852459016,9.147540983606557,11.3,1.3114754098360655,3.0,4.53802
Ish Smith,2016.0,27.0,29.07792207792208,12.623376623376624,14.9,2.272727272727273,1.7272727272727273,6.0
J.R. Smith,2016.0,30.0,30.675324675324674,12.402597402597403,12.4,0.7662337662337663,2.6493506493506493,13.76
Jason Smith,2016.0,29.0,15.539473684210526,7.184210526315789,14.6,0.75,2.1447368421052633,5.225
Josh Smith,2016.0,30.0,16.0,6.036363636363636,10.6,1.4,2.1454545454545455,5.4
Tony Snell,2016.0,24.0,20.328125,5.28125,6.4,0.8125,1.5625,9.821429
Marreese Speights,2016.0,28.0,11.555555555555555,7.111111111111111,17.1,0.9166666666666666,1.625,2.116955
Nik Stauskas,2016.0,22.0,24.78082191780822,8.452054794520548,9.2,1.2876712328767124,1.5753424657534247,3.807146
Lance Stephenson,2016.0,25.0,19.884057971014492,8.304347826086957,13.5,1.3623188405797102,1.9565217391304348,4.18
Jeff Teague,2016.0,27.0,28.544303797468356,15.683544303797468,17.9,2.759493670886076,2.1139240506329116,19.0
Mirza Teletovic,2016.0,30.0,21.341772151898734,12.215189873417721,16.2,1.0632911392405062,2.0126582278481013,10.5
Garrett Temple,2016.0,29.0,24.3875,7.275,9.3,0.8,2.4375,8.0
Jason Terry,2016.0,38.0,17.47222222222222,5.861111111111111,10.2,0.6805555555555556,1.2638888888888888,2.328652
Isaiah Thomas,2016.0,26.0,32.24390243902439,22.23170731707317,21.5,2.682926829268293,2.0365853658536586,6.261395
Lance Thomas,2016.0,27.0,22.25423728813559,8.203389830508474,10.4,0.9661016949152542,1.847457627118644,6.655325
Jason Thompson,2016.0,29.0,10.02127659574468,3.127659574468085,14.2,0.3191489361702128,1.702127659574468,0.945126
Klay Thompson,2016.0,25.0,33.325,22.1375,18.6,1.725,1.9,17.82615
Tristan Thompson,2016.0,24.0,27.670731707317074,7.841463414634147,15.9,0.7439024390243902,2.4634146341463414,16.4
Marcus Thornton,2016.0,28.0,18.18032786885246,9.672131147540984,14.7,0.8360655737704918,1.4754098360655739,0.04608
Anthony Tolliver,2016.0,30.0,18.625,5.319444444444445,10.2,0.3888888888888889,1.1944444444444444,3.29
Axel Toupane,2016.0,23.0,14.523809523809524,3.619047619047619,7.1,0.2857142857142857,1.9047619047619047,0.025
Karl-Anthony Towns,2016.0,20.0,32.03658536585366,18.329268292682926,22.5,2.231707317073171,2.9878048780487805,6.21684
P.J. Tucker,2016.0,30.0,30.975609756097562,7.951219512195122,10.8,1.353658536585366,2.4634146341463414,7.590035
Evan Turner,2016.0,27.0,28.037037037037038,10.54320987654321,13.6,2.0864197530864197,1.7160493827160495,17.131148
Myles Turner,2016.0,19.0,22.783333333333335,10.316666666666666,15.4,1.1166666666666667,2.6333333333333333,2.56992
Beno Udrih,2016.0,33.0,16.068181818181817,4.659090909090909,9.5,1.2045454545454546,1.1590909090909092,0.025
Jonas Valanciunas,2016.0,23.0,25.95,12.8,22.6,1.4166666666666667,2.6333333333333333,15.460675
Anderson Varejao,2016.0,33.0,9.358490566037736,2.6037735849056602,11.1,0.41509433962264153,1.320754716981132,1.913345
Rashad Vaughn,2016.0,19.0,14.3,3.1,4.2,0.4,1.042857142857143,1.88904
Noah Vonleh,2016.0,20.0,15.051282051282051,3.628205128205128,8.6,0.6410256410256411,1.9487179487179487,3.505233
Nikola Vucevic,2016.0,25.0,31.338461538461537,18.16923076923077,21.1,1.8923076923076922,2.6615384615384614,12.25
Dwyane Wade,2016.0,34.0,30.513513513513512,19.04054054054054,20.3,2.7432432432432434,1.5675675675675675,15.55
Dion Waiters,2016.0,24.0,27.58974358974359,9.76923076923077,9.4,1.5384615384615385,1.8333333333333333,11.0
Kemba Walker,2016.0,25.0,35.617283950617285,20.85185185185185,20.8,2.111111111111111,1.3703703703703705,12.0
John Wall,2016.0,25.0,36.15584415584416,19.883116883116884,19.8,4.12987012987013,2.064935064935065,18.06385
T.J. Warren,2016.0,22.0,22.76595744680851,10.957446808510639,15.7,0.6808510638297872,2.0,3.152931
C.J. Watson,2016.0,31.0,19.87878787878788,4.303030303030303,8.6,0.7575757575757576,1.4848484848484849,0.333334
Briante Weber,2016.0,23.0,24.142857142857142,4.428571428571429,8.9,1.2857142857142858,1.7142857142857142,0.083129
David West,2016.0,35.0,18.0,7.102564102564102,17.6,0.8717948717948718,1.8205128205128205,2.328652
Russell Westbrook,2016.0,27.0,34.375,23.475,27.6,4.275,2.5,28.530608
Hassan Whiteside,2016.0,26.0,29.10958904109589,14.246575342465754,25.7,1.8767123287671232,2.7534246575342465,23.775506
Andrew Wiggins,2016.0,20.0,35.123456790123456,20.679012345679013,16.5,2.246913580246914,2.037037037037037,7.574322
Alan Williams,2016.0,23.0,6.8,2.9,21.1,0.6,1.5,6.0
Deron Williams,2016.0,31.0,32.4,14.123076923076923,14.6,2.3076923076923075,2.3846153846153846,5.5
Derrick Williams,2016.0,24.0,17.9375,9.325,17.2,0.7625,0.8625,0.104059
Lou Williams,2016.0,29.0,28.46268656716418,15.343283582089553,17.7,1.5970149253731343,1.5970149253731343,7.0
Marvin Williams,2016.0,29.0,28.864197530864196,11.703703703703704,16.8,0.7654320987654321,1.6419753086419753,13.16875
Justise Winslow,2016.0,19.0,28.615384615384617,6.435897435897436,8.4,1.2179487179487178,2.358974358974359,2.70504
Jeff Withey,2016.0,25.0,12.901960784313726,4.254901960784314,17.7,0.5490196078431373,1.4705882352941178,1.57732
Brandan Wright,2016.0,28.0,17.666666666666668,6.916666666666667,18.3,0.8333333333333334,1.75,5.17976
Delon Wright,2016.0,23.0,8.481481481481481,3.814814814814815,17.8,0.5925925925925926,0.25925925925925924,1.6452
Joe Young,2016.0,23.0,9.365853658536585,3.7560975609756095,9.9,0.8048780487804879,0.7317073170731707,1.471382
Nick Young,2016.0,30.0,19.12962962962963,7.2592592592592595,9.1,0.5555555555555556,0.9259259259259259,5.192
Thaddeus Young,2016.0,27.0,32.97260273972603,15.095890410958905,17.5,1.8630136986301369,2.493150684931507,14.796348
Cody Zeller,2016.0,23.0,24.301369863013697,8.73972602739726,16.1,0.9315068493150684,2.7945205479452055,12.58427
Tyler Zeller,2016.0,26.0,11.833333333333334,6.066666666666666,15.4,0.7666666666666667,1.6166666666666667,1.709538
